dialogue_id	turn_id	speaker	utterance	goal_domains
554	0	USER	那覇への旅行を考えているので、宿泊施設を教えてください。	general,hotel,weather,taxi
554	1	SYSTEM	かしこまりました。ご希望の条件はございますか。	general,hotel,weather,taxi
554	2	USER	レストランが併設されていて、駐車場が無料なところがいいです。あと、Wi-Fiも無料で使えるところでおねがいします。	general,hotel,weather,taxi
554	3	SYSTEM	ではルートイングランティア那覇はいかがでしょうか。	general,hotel,weather,taxi
554	4	USER	そこにします。当日の天気を知りたいのですが、11月8日の真和志の天気を教えてください。	general,hotel,weather,taxi
554	5	SYSTEM	天気は曇のち晴、最低気温は24.6度で最高気温は27.8度でございます。	general,hotel,weather,taxi
554	6	USER	ありがとうございます。当日利用できるタクシーも探していまして、キャッシュレス払いができるところはありますか？	general,hotel,weather,taxi
554	7	SYSTEM	はい。三和交通がございます。	general,hotel,weather,taxi
554	8	USER	ではそこでお願いします。ジャンボタクシーがあるかどうかと、電話番号も教えてください。	general,hotel,weather,taxi
554	9	SYSTEM	ジャンボタクシーにも対応しております。電話番号は0120100084でございます。	general,hotel,weather,taxi
554	10	USER	では、そちらで11月8日の13時から予約をしたいです。	general,hotel,weather,taxi
554	11	SYSTEM	かしこまりました。出発地を教えていただけますか。	general,hotel,weather,taxi
554	12	USER	ルートイングランティア那覇からCOMMUNITY&SPA那覇セントラルホテルまででお願いします。	general,hotel,weather,taxi
554	13	SYSTEM	はい。予約が完了いたしました。予約番号は968でございます。	general,hotel,weather,taxi
554	14	USER	ありがとうございます。	general,hotel,weather,taxi
554	15	SYSTEM	ほかにご用件はございませんか。	general,hotel,weather,taxi
554	16	USER	大丈夫です。ありがとうございました。	general,hotel,weather,taxi
554	17	SYSTEM	承知しました。ありがとうございました。	general,hotel,weather,taxi
