dialogue_id	turn_id	speaker	utterance	goal_domains
4271	0	USER	札幌へ良好に行くので、カフェやスイーツのお店に行きたいと思います。	general,restaurant,hotel,shopping
4271	1	SYSTEM	他にご希望はございますか？	general,restaurant,hotel,shopping
4271	2	USER	無料駐車場があるところで、料金は普通くらいがいいですね。	general,restaurant,hotel,shopping
4271	3	SYSTEM	では、エリアでいうと中央区にある、パーラーエノキはいかがでしょう？	general,restaurant,hotel,shopping
4271	4	USER	良さそうなお店ですね。そこのお店の最寄り駅と、Wi-Fiがあるか知りたいのですが。	general,restaurant,hotel,shopping
4271	5	SYSTEM	Wi-Fiは無料でご利用いただけます。また、最寄りのバスセンター前駅から徒歩で3分となります。	general,restaurant,hotel,shopping
4271	6	USER	そこに行きます。8月6日の10:40に4人で予約できますか？	general,restaurant,hotel,shopping
4271	7	SYSTEM	申し訳ありません、念のための確認ですが、午前10時40分でよろしいでしょうか？	general,restaurant,hotel,shopping
4271	8	USER	はい、午前10時40分です。	general,restaurant,hotel,shopping
4271	9	SYSTEM	ありがとうございます。予約が完了し、ご予約番号は、26361となります。	general,restaurant,hotel,shopping
4271	10	USER	ありがとうございます。今度は宿泊施設を探してほしいのですが、厚別区でレストランが併設されているところはありませんか？	general,restaurant,hotel,shopping
4271	11	SYSTEM	では、ホテルエミシア札幌はいかがでしょう？タイプは、シティホテルとなります。	general,restaurant,hotel,shopping
4271	12	USER	このホテルには無料の駐車場はありますか？	general,restaurant,hotel,shopping
4271	13	SYSTEM	申し訳ありません、駐車場のご利用は有料となります。無料駐車場を条件に加えますか？	general,restaurant,hotel,shopping
4271	14	USER	はい、お願いします。	general,restaurant,hotel,shopping
4271	15	SYSTEM	申し訳ありません、無料駐車場を条件に加えると、ご案内ができません。いかが致しましょう？	general,restaurant,hotel,shopping
4271	16	USER	では、先程案内してもらったホテルにします。価格帯と住所を教えてもらえますか？	general,restaurant,hotel,shopping
4271	17	SYSTEM	はい、値段帯は安め、住所は北海道札幌市厚別区厚別中央2条5丁目5-25となります。	general,restaurant,hotel,shopping
4271	18	USER	ありがとうございます。あと、買い物に行きたいと思っています。厚別区で、無料駐車場のあるショッピングモールはありませんか？	general,restaurant,hotel,shopping
4271	19	SYSTEM	では、カテプリはいかがでしょう？	general,restaurant,hotel,shopping
4271	20	USER	いいですね、そこの住所を教えてください。	general,restaurant,hotel,shopping
4271	21	SYSTEM	はい、住所は北海道札幌市厚別区厚別中央2条5丁目7番となります。	general,restaurant,hotel,shopping
4271	22	USER	わかりました。ありがとうございます。	general,restaurant,hotel,shopping
4271	23	SYSTEM	ありがとうございました。	general,restaurant,hotel,shopping
