dialogue_id	turn_id	speaker	utterance	goal_domains
3277	0	USER	福岡へ旅行に行くのですが、橋本駅近くの飲食店で駐車場が無料のところはありますか？	general,restaurant,attraction,weather
3277	1	SYSTEM	町家かふぇ かまくらは、いかがでしょうか？	general,restaurant,attraction,weather
3277	2	USER	料金は普通のところがいいのですが、このお店はどうでしょうか？	general,restaurant,attraction,weather
3277	3	SYSTEM	はい、こちらのお店は料金は普通となっています。	general,restaurant,attraction,weather
3277	4	USER	こちらのお店のジャンルと、定休日を教えてください。	general,restaurant,attraction,weather
3277	5	SYSTEM	お店のジャンルとしてはカフェ・スイーツです。　定休日は、無しとなっています。	general,restaurant,attraction,weather
3277	6	USER	12月29日に、4人で10：00に予約できますか？	general,restaurant,attraction,weather
3277	7	SYSTEM	申し訳ありません。　その条件では、予約出来ませんでした。	general,restaurant,attraction,weather
3277	8	USER	では、3人ではどうでしょうか？	general,restaurant,attraction,weather
3277	9	SYSTEM	予約出来ました。予約番号は、3150です。	general,restaurant,attraction,weather
3277	10	USER	ありがとうございます。	general,restaurant,attraction,weather
3277	11	SYSTEM	他にご用件はありますか？	general,restaurant,attraction,weather
3277	12	USER	最寄り駅が吉塚駅の観光名所を探してください。	general,restaurant,attraction,weather
3277	13	SYSTEM	博多の食と文化の博物館ハクハクは、どうですか？	general,restaurant,attraction,weather
3277	14	USER	いいですね、料金と定休日を教えてください。	general,restaurant,attraction,weather
3277	15	SYSTEM	料金情報は、大人300円で小学生以下無料となっています。	general,restaurant,attraction,weather
3277	16	USER	定休日はありますか？	general,restaurant,attraction,weather
3277	17	SYSTEM	定休日は、火曜日と年末年始です。	general,restaurant,attraction,weather
3277	18	USER	ありがとうございます。	general,restaurant,attraction,weather
3277	19	SYSTEM	他にご用件はありますか？	general,restaurant,attraction,weather
3277	20	USER	当日12月29日の南区の天候を教えてください。	general,restaurant,attraction,weather
3277	21	SYSTEM	天気は、晴時々曇です。	general,restaurant,attraction,weather
3277	22	USER	最低気温も教えてください。	general,restaurant,attraction,weather
3277	23	SYSTEM	最低気温は、3.4度です。	general,restaurant,attraction,weather
3277	24	USER	ありがとうございました。	general,restaurant,attraction,weather
3277	25	SYSTEM	他にご用件はありますか？	general,restaurant,attraction,weather
3277	26	USER	いえありません、ありがとうございました。	general,restaurant,attraction,weather
3277	27	SYSTEM	承知しました。ありがとうございました。	general,restaurant,attraction,weather
