dialogue_id	turn_id	speaker	utterance	goal_domains
3523	0	USER	札幌へ行くのですが、買い物ができるところを探しています。	general,shopping,restaurant,weather
3523	1	SYSTEM	かしこまりました。ご希望の条件はございますか。	general,shopping,restaurant,weather
3523	2	USER	西18丁目駅の近くが良いです。	general,shopping,restaurant,weather
3523	3	SYSTEM	では、ろばのこはいかがでしょうか。	general,shopping,restaurant,weather
3523	4	USER	そこはどのエリアになりますか？電話番号も知りたいです。	general,shopping,restaurant,weather
3523	5	SYSTEM	エリアは中央区、電話番号は0116886997でございます。	general,shopping,restaurant,weather
3523	6	USER	あと少し料金が高めな飲食店も探してます。	general,shopping,restaurant,weather
3523	7	SYSTEM	ではふしみグリエはいかがでしょうか。	general,shopping,restaurant,weather
3523	8	USER	居酒屋がいいんですが、居酒屋ですか？	general,shopping,restaurant,weather
3523	9	SYSTEM	値段帯の高めな居酒屋はございませんでした。いかがなさいますか。	general,shopping,restaurant,weather
3523	10	USER	じゃそこでいいです。エリアと住所をおしえてください。	general,shopping,restaurant,weather
3523	11	SYSTEM	エリアは中央区で、住所は札幌市中央区伏見2丁目3-3でございます。	general,shopping,restaurant,weather
3523	12	USER	ちなみに定休日はいつになりますか？	general,shopping,restaurant,weather
3523	13	SYSTEM	定休日は無しでございます。	general,shopping,restaurant,weather
3523	14	USER	最後に1/15の手稲区の最高気温が知りたいです。	general,shopping,restaurant,weather
3523	15	SYSTEM	最高気温は-2.1度でございます。	general,shopping,restaurant,weather
3523	16	USER	ありがとうございます。	general,shopping,restaurant,weather
3523	17	SYSTEM	ほかにご用件はございませんか。	general,shopping,restaurant,weather
3523	18	USER	特にないです。	general,shopping,restaurant,weather
3523	19	SYSTEM	承知しました。ありがとうございました。	general,shopping,restaurant,weather
