dialogue_id	turn_id	speaker	utterance	goal_domains
666	0	USER	那覇旅行を計画しているのですが、当日の飲食店を探しています。Wi-Fi無料のところが良いです。	general,restaurant,hotel
666	1	SYSTEM	承知しました。エリアなどのご希望はございますか？	general,restaurant,hotel
666	2	USER	いえ、特にありません。	general,restaurant,hotel
666	3	SYSTEM	では、POCO CAFE OKINAWAはいかがでしょう？ジャンルはカフェ、スイーツ、エリアは本庁で、値段帯は安め、最寄りの美栄橋駅から徒歩で8分となります。営業時間は10時から22時、定休日はございません。住所は沖縄県那覇市牧志1丁目3-62-1階、電話番号は0989889980、駐車場のご利用は有料となります。	general,restaurant,hotel
666	4	USER	ありがとうございます。そこの予約をしたいのですが、1月18日、15：00から3人で予約をお願いできますか？	general,restaurant,hotel
666	5	SYSTEM	承知しました。予約が完了し、ご予約番号は、52328となります。	general,restaurant,hotel
666	6	USER	ありがとうございます。当日の宿泊施設も探しています。レストランが併設されていて、予算は普通のところが良いです。	general,restaurant,hotel
666	7	SYSTEM	申し訳ありません。その条件ではご紹介ができません。いかが致しましょう？	general,restaurant,hotel
666	8	USER	では、予算は考慮しなくて良いです。	general,restaurant,hotel
666	9	SYSTEM	ありがとうございます。他にご希望はございますか？	general,restaurant,hotel
666	10	USER	いえ、特にありません。	general,restaurant,hotel
666	11	SYSTEM	では、沖縄ハーバービューホテルはいかがでしょう？タイプはシティホテル、エリアは本庁、値段帯は安めとなります。	general,restaurant,hotel
666	12	USER	最寄り駅はどこになりますか？	general,restaurant,hotel
666	13	SYSTEM	はい、最寄りの壺川駅から徒歩で10分となります。	general,restaurant,hotel
666	14	USER	ありがとうございます。	general,restaurant,hotel
666	15	SYSTEM	他にご用件はございますか？	general,restaurant,hotel
666	16	USER	いえ、他にはありません。ありがとうございました。	general,restaurant,hotel
